Gene stable ID,Transcript stable ID
PBANKA_010350,CDS44183
PBANKA_010360,CDS44184
PBANKA_010370,CDS44186
PBANKA_010380,CDS44187
PBANKA_010390,CDS44189
PBANKA_010400,CDS44190
PBANKA_010410,CDS44192
PBANKA_010420,CDS44194
PBANKA_010430,CDS44196
PBANKA_010440,CDS44197
PBANKA_010450,CDS44198
PBANKA_010460,CDS44199
PBANKA_010470,CDS44200
PBANKA_010480,CDS44201
PBANKA_010490,CDS44202
PBANKA_010500,CDS44204
PBANKA_010510,CDS44207
PBANKA_010520,CDS44209
PBANKA_010530,CDS44211
PBANKA_010540,CDS44212
PBANKA_010550,CDS44214
PBANKA_010560,CDS44215
PBANKA_010570,CDS44216
PBANKA_010580,CDS44217
PBANKA_010590,CDS44218
PBANKA_010600,CDS44220
PBANKA_010610,CDS44222
PBANKA_010620,CDS44224
PBANKA_010630,CDS44226
PBANKA_010640,CDS44228
PBANKA_010650,CDS44230
PBANKA_010660,CDS44231
PBANKA_010670,CDS44233
PBANKA_010680,CDS44234
PBANKA_010690,CDS44235
PBANKA_010695,CDS44236
PBANKA_010700,CDS44237
PBANKA_010710,CDS44238
PBANKA_010720,CDS44240
PBANKA_010730,CDS44242
PBANKA_010740,CDS44244
PBANKA_010750,CDS44246
PBANKA_010760,CDS44247
PBANKA_010770,CDS44250
PBANKA_010780,CDS44251
PBANKA_010790,CDS44252
PBANKA_010800,CDS44253
PBANKA_010810,CDS44254
PBANKA_010820,CDS44255
PBANKA_010830,CDS44257
PBANKA_010840,CDS44258
PBANKA_010850,CDS44260
PBANKA_010860,CDS44262
PBANKA_010870,CDS44264
PBANKA_010880,CDS44266
PBANKA_010890,CDS44268
PBANKA_010900,CDS44269
PBANKA_010910,CDS44270
PBANKA_010920,CDS44271
PBANKA_010930,CDS44272
PBANKA_010940,CDS44274
PBANKA_010950,CDS44277
PBANKA_010960,CDS44279
PBANKA_010970,CDS44281
PBANKA_010980,CDS44283
PBANKA_010990,CDS44284
PBANKA_011000,CDS44285
PBANKA_011010,CDS44286
PBANKA_011020,CDS44288
PBANKA_011030,CDS44290
PBANKA_011040,CDS44292
PBANKA_011050,CDS44294
PBANKA_011060,CDS44296
PBANKA_011070,CDS44298
PBANKA_011080,CDS44299
PBANKA_011090,CDS44300
PBANKA_011100,CDS44301
PBANKA_011110,CDS44302
PBANKA_011120,CDS44304
PBANKA_011130.1,CDS44305
PBANKA_011130.2,CDS44307
PBANKA_011140,CDS44309
PBANKA_011150,CDS44311
PBANKA_011160,CDS44313
PBANKA_011170,CDS44315
PBANKA_011180,CDS44316
PBANKA_011190,CDS44318
PBANKA_011200,CDS44319
PBANKA_011210,CDS44322
PBANKA_011220,CDS44324
PBANKA_011230,CDS44326
PBANKA_011240,CDS44327
PBANKA_011250,CDS44329
PBANKA_011260,CDS44331
PBANKA_120005,CDS48942
PBANKA_120010,CDS48944
PBANKA_120020,CDS48946
PBANKA_120030,CDS48948
PBANKA_120040,CDS48949
PBANKA_120060,CDS48953
PBANKA_120070,CDS48955
PBANKA_120080,CDS48956
PBANKA_120090,CDS48957
PBANKA_120100,CDS48959
PBANKA_120110,CDS48961
PBANKA_120120,CDS48962
PBANKA_120130,CDS48964
PBANKA_120140,CDS48966
PBANKA_120150,CDS48968
PBANKA_120160,CDS48970
PBANKA_120170,CDS48972
PBANKA_120180,CDS48974
PBANKA_120190,CDS48976
PBANKA_120200,CDS48978
PBANKA_120210,CDS48979
PBANKA_120220,CDS48981
PBANKA_120230,CDS48983
PBANKA_120240,CDS48985
PBANKA_120250,CDS48987
PBANKA_120260,CDS48988
PBANKA_120270,CDS48990
PBANKA_120280,CDS48992
PBANKA_120290,CDS48994
PBANKA_120300,CDS48996
PBANKA_120310,CDS48997
PBANKA_120320,CDS48999
PBANKA_120330,CDS49001
PBANKA_120340,CDS49003
PBANKA_120345,CDS49004
PBANKA_120350,CDS49007
PBANKA_120360,CDS49008
PBANKA_120370,CDS49010
PBANKA_120380,CDS49013
PBANKA_120390,CDS49014
PBANKA_120400,CDS49016
PBANKA_120410,CDS49018
PBANKA_120420,CDS49020
PBANKA_120430,CDS49022
PBANKA_120440,CDS49024
PBANKA_120450,CDS49026
PBANKA_120460,CDS49028
PBANKA_120470,CDS49030
PBANKA_120480,CDS49031
PBANKA_120490,CDS49033
PBANKA_120500,CDS49035
PBANKA_120510,CDS49037
PBANKA_120520,CDS49039
PBANKA_120530,CDS49041
PBANKA_120540,CDS49043
PBANKA_120550,CDS49044
PBANKA_120560,CDS49046
PBANKA_120570,CDS49048
PBANKA_120580,CDS49050
PBANKA_120590,CDS49052
PBANKA_120600,CDS49053
PBANKA_120610,CDS49055
PBANKA_120620,CDS49056
PBANKA_120630,CDS49057
PBANKA_120640,CDS49059
PBANKA_120650,CDS49060
PBANKA_120660,CDS49062
PBANKA_120670,CDS49064
PBANKA_120680,CDS49066
PBANKA_120690,CDS49067
PBANKA_120700,CDS49068
PBANKA_120710,CDS49070
PBANKA_120720,CDS49072
PBANKA_120730,CDS49074
PBANKA_120740,CDS49076
PBANKA_120750,CDS49077
PBANKA_120760,CDS49079
PBANKA_120770,CDS49081
PBANKA_120780,CDS49082
PBANKA_120790,CDS49084
PBANKA_120800,CDS49086
PBANKA_120810,CDS49087
PBANKA_120820,CDS49089
PBANKA_120830,CDS49091
PBANKA_120840,CDS49093
PBANKA_120850,CDS49095
PBANKA_120860,CDS49097
PBANKA_120870,CDS49099
PBANKA_120880,CDS49100
PBANKA_120890,CDS49102
PBANKA_120900,CDS49104
PBANKA_120910,CDS49106
PBANKA_120920,CDS49108
PBANKA_120930,CDS49110
PBANKA_120940,CDS49111
PBANKA_120950,CDS49113
PBANKA_120960,CDS49115
PBANKA_120970,CDS49117
PBANKA_120980,CDS49119
PBANKA_120990,CDS49121
PBANKA_121000,CDS49122
PBANKA_121010,CDS49124
PBANKA_121020,CDS49126
PBANKA_121030,CDS49128
PBANKA_121040,CDS49130
PBANKA_121050,CDS49132
PBANKA_121060,CDS49134
PBANKA_121070,CDS49136
PBANKA_121080,CDS49137
PBANKA_121090,CDS49139
PBANKA_121100,CDS49142
PBANKA_121110,CDS49144
PBANKA_121120,CDS49146
PBANKA_121130,CDS49147
PBANKA_121140,CDS49149
PBANKA_121150,CDS49151
PBANKA_121160,CDS49152
PBANKA_121170,CDS49154
PBANKA_121180,CDS49156
PBANKA_121190,CDS49158
PBANKA_121200,CDS49160
PBANKA_121210,CDS49162
PBANKA_121220,CDS49164
PBANKA_121230,CDS49165
PBANKA_121240,CDS49166
PBANKA_121250,CDS49168
PBANKA_121260,CDS49170
PBANKA_121270,CDS49172
PBANKA_121280,CDS49174
PBANKA_121290,CDS49175
PBANKA_121300,CDS49177
PBANKA_121310,CDS49180
PBANKA_121320,CDS49181
PBANKA_121330,CDS49183
PBANKA_121340,CDS49185
PBANKA_121350,CDS49187
PBANKA_121360,CDS49189
PBANKA_121370,CDS49191
PBANKA_121380,CDS49193
PBANKA_121390,CDS49195
PBANKA_121400,CDS49196
PBANKA_121410,CDS49198
PBANKA_121420,CDS49200
PBANKA_121430,CDS49201
PBANKA_121440,CDS49203
PBANKA_121450,CDS49205
PBANKA_121460,CDS49207
PBANKA_121470,CDS49209
PBANKA_121480,CDS49211
PBANKA_121490,CDS49213
PBANKA_121500,CDS49215
PBANKA_121510,CDS49217
PBANKA_121520,CDS49219
PBANKA_121530,CDS49221
PBANKA_121540,CDS49223
PBANKA_121550,CDS49225
PBANKA_121560,CDS49227
PBANKA_121570,CDS49229
PBANKA_121580,CDS49231
PBANKA_121590,CDS49233
PBANKA_121600,CDS49234
PBANKA_121610,CDS49236
PBANKA_121620,CDS49238
PBANKA_121630,CDS49240
PBANKA_121640,CDS49242
PBANKA_121650,CDS49244
PBANKA_121660,CDS49245
PBANKA_121670,CDS49247
PBANKA_121680,CDS49249
PBANKA_121690,CDS49251
PBANKA_121700,CDS49253
PBANKA_121710,CDS49255
PBANKA_121720,CDS49257
PBANKA_121730,CDS49259
PBANKA_121740,CDS49260
PBANKA_121750,CDS49262
PBANKA_121760,CDS49264
PBANKA_121770,CDS49266
PBANKA_121780,CDS49268
PBANKA_121790,CDS49270
PBANKA_121800,CDS49272
PBANKA_121810,CDS49274
PBANKA_121820,CDS49276
PBANKA_121830,CDS49278
PBANKA_121840,CDS49279
PBANKA_121850,CDS49281
PBANKA_121860,CDS49282
PBANKA_121870,CDS49284
PBANKA_121880,CDS49285
PBANKA_121890,CDS49287
PBANKA_121900,CDS49290
PBANKA_121910,CDS49292
PBANKA_121920,CDS49293
PBANKA_121930,CDS49294
PBANKA_121940,CDS49295
PBANKA_121950,CDS49296
PBANKA_121960,CDS49299
PBANKA_121970,CDS49300
PBANKA_121980,CDS49302
PBANKA_121990,CDS49304
PBANKA_122000,CDS49306
PBANKA_122010,CDS49307
PBANKA_122020,CDS49309
PBANKA_122030,CDS49311
PBANKA_122040,CDS49313
PBANKA_122050,CDS49315
PBANKA_122060,CDS49317
PBANKA_122070,CDS49319
PBANKA_122080,CDS49320
PBANKA_122090,CDS49322
PBANKA_122100,CDS49324
PBANKA_122110,CDS49326
PBANKA_122120,CDS49328
PBANKA_122130,CDS49330
PBANKA_122140,CDS49332
PBANKA_122150,CDS49334
PBANKA_122160,CDS49336
PBANKA_122170,CDS49338
PBANKA_122180,CDS49339
PBANKA_122190,CDS49341
PBANKA_122200,CDS49343
PBANKA_122210,CDS49345
PBANKA_122220,CDS49347
PBANKA_122230,CDS49349
PBANKA_122240,CDS49351
PBANKA_122250,CDS49352
PBANKA_122260,CDS49354
PBANKA_122270,CDS49356
PBANKA_122280,CDS49358
PBANKA_122290,CDS49359
PBANKA_122300,CDS49361
PBANKA_122310,CDS49363
PBANKA_122320,CDS49365
PBANKA_122330,CDS49367
PBANKA_122340,CDS49369
PBANKA_122350,CDS49371
PBANKA_122360,CDS49372
PBANKA_122370,CDS49374
PBANKA_122380,CDS49376
PBANKA_122390,CDS49378
PBANKA_122400,CDS49380
PBANKA_122410,CDS49381
PBANKA_122420,CDS49383
PBANKA_122430,CDS49385
PBANKA_122440,CDS49387
PBANKA_122450,CDS49389
PBANKA_122460,CDS49391
PBANKA_122470,CDS49392
PBANKA_122480,CDS49394
PBANKA_122490,CDS49395
PBANKA_122500,CDS49396
PBANKA_122510,CDS49397
PBANKA_122520,CDS49399
PBANKA_122530,CDS49401
PBANKA_122540,CDS49403
PBANKA_122550,CDS49405
PBANKA_122560,CDS49407
PBANKA_122570,CDS49409
PBANKA_122580,CDS49410
PBANKA_122590,CDS49412
PBANKA_122600,CDS49413
PBANKA_122610,CDS49415
PBANKA_122620,CDS49417
PBANKA_122630,CDS49419
PBANKA_122640,CDS49421
PBANKA_122650,CDS49423
PBANKA_122660,CDS49426
PBANKA_122670,CDS49427
PBANKA_122680,CDS49429
PBANKA_122690,CDS49431
PBANKA_122700,CDS49432
PBANKA_122710,CDS49434
PBANKA_122720,CDS49436
PBANKA_122730,CDS49438
PBANKA_122740,CDS49440
PBANKA_122750,CDS49442
PBANKA_122760,CDS49443
PBANKA_122770,CDS49446
PBANKA_122780,CDS49448
PBANKA_122790,CDS49449
PBANKA_122800,CDS49452
PBANKA_122810,CDS49454
PBANKA_122820,CDS49455
PBANKA_122830,CDS49457
PBANKA_122840,CDS49459
PBANKA_122850,CDS49461
PBANKA_122860,CDS49464
PBANKA_122870,CDS49466
PBANKA_122880,CDS49467
PBANKA_122890,CDS49469
PBANKA_122900,CDS49471
PBANKA_122910,CDS49473
PBANKA_122920,CDS49474
PBANKA_122930,CDS49476
PBANKA_122940,CDS49478
PBANKA_122950,CDS49480
PBANKA_122960,CDS49482
PBANKA_122970,CDS49484
PBANKA_122980,CDS49486
PBANKA_122990,CDS49488
PBANKA_123000,CDS49490
PBANKA_123005,CDS49492
PBANKA_123010,CDS49494
PBANKA_123020,CDS49496
PBANKA_123030,CDS49498
PBANKA_123050,CDS49500
PBANKA_123060,CDS49502
PBANKA_123070,CDS49504
PBANKA_123080,CDS49505
PBANKA_123090,CDS49508
PBANKA_123100,CDS49510
PBANKA_123110,CDS49512
PBANKA_123120,CDS49513
PBANKA_123130,CDS49516
PBANKA_123140,CDS49517
PBANKA_123150,CDS49519
PBANKA_123160,CDS49525
PBANKA_123170,CDS49527
PBANKA_123180,CDS49529
PBANKA_123190,CDS49531
PBANKA_123200,CDS49532
PBANKA_123210,CDS49534
PBANKA_123220,CDS49536
PBANKA_123230,CDS49538
PBANKA_123240,CDS49540
PBANKA_123250,CDS49542
PBANKA_123260,CDS49544
PBANKA_123270,CDS49546
PBANKA_123280,CDS49547
PBANKA_123290,CDS49549
PBANKA_123300,CDS49551
PBANKA_123310,CDS49553
PBANKA_123320,CDS49555
PBANKA_123330,CDS49557
PBANKA_123340,CDS49559
PBANKA_123350,CDS49561
PBANKA_123360,CDS49563
PBANKA_123370,CDS49564
PBANKA_123380,CDS49566
PBANKA_123390,CDS49568
PBANKA_123400,CDS49569
PBANKA_123410,CDS49570
PBANKA_123420,CDS49572
PBANKA_123430,CDS49574
PBANKA_123440,CDS49575
PBANKA_123450,CDS49577
PBANKA_123460,CDS49579
PBANKA_123470,CDS49581
PBANKA_123480,CDS49582
PBANKA_123490,CDS49584
PBANKA_123500,CDS49586
PBANKA_123510,CDS49588
PBANKA_123520,CDS49590
PBANKA_123530,CDS49592
PBANKA_123540,CDS49594
PBANKA_123550,CDS49596
PBANKA_123560,CDS49598
PBANKA_123570,CDS49600
PBANKA_123580,CDS49602
PBANKA_123590,CDS49603
PBANKA_123600,CDS49605
PBANKA_123610,CDS49606
PBANKA_123620,CDS49608
PBANKA_123630,CDS49610
PBANKA_123640,CDS49612
PBANKA_123650,CDS49614
PBANKA_123670,CDS49618
PBANKA_123680,CDS49620
PBANKA_123690,CDS49623
PBANKA_123700,CDS49625
PBANKA_123710,CDS49629
PBANKA_123720,CDS49631
PBANKA_123730,CDS49634
PBANKA_123740,CDS49636
PBANKA_123750,CDS49637
PBANKA_123760,CDS49640
PBANKA_123770,CDS49643
PBANKA_123780,CDS49644
PBANKA_123790,CDS49647
PBANKA_123800,CDS49649
PBANKA_123810,CDS49651
PBANKA_123820,CDS49653
PBANKA_123830,CDS49655
PBANKA_123840,CDS49657
PBANKA_123850,CDS49658
PBANKA_123860,CDS49660
PBANKA_123870,CDS49662
PBANKA_123880,CDS49664
PBANKA_123890,CDS49666
PBANKA_123900,CDS49668
PBANKA_123910,CDS49671
PBANKA_123920,CDS49672
PBANKA_123930,CDS49674
PBANKA_123940,CDS49676
PBANKA_123950,CDS49677
PBANKA_123960,CDS49679
PBANKA_123970,CDS49681
PBANKA_123980,CDS49683
PBANKA_123990,CDS49685
PBANKA_124000,CDS49687
PBANKA_124010,CDS49689
PBANKA_124020,CDS49691
PBANKA_124030,CDS49693
PBANKA_124040,CDS49694
PBANKA_124050,CDS49696
PBANKA_124060,CDS49698
PBANKA_124070,CDS49700
PBANKA_124080,CDS49702
PBANKA_124090,CDS49704
PBANKA_124100,CDS49706
PBANKA_124110,CDS49708
PBANKA_124120,CDS49710
PBANKA_124130,CDS49712
PBANKA_124140,CDS49714
PBANKA_124150,CDS49716
PBANKA_124160,CDS49717
PBANKA_124170,CDS49719
PBANKA_124180,CDS49721
PBANKA_124190,CDS49723
PBANKA_124200,CDS49725
PBANKA_124210,CDS49727
PBANKA_124220,CDS49728
PBANKA_124230,CDS49730
PBANKA_124240,CDS49732
PBANKA_124250,CDS49734
PBANKA_124260,CDS49736
PBANKA_124270,CDS49738
PBANKA_124280,CDS49739
PBANKA_124290,CDS49741
PBANKA_124300,CDS49743
PBANKA_124310,CDS49745
PBANKA_124320,CDS49747
PBANKA_124330,CDS49748
PBANKA_124340,CDS49749
PBANKA_124350,CDS49751
PBANKA_124360,CDS49753
PBANKA_124370,CDS49755
PBANKA_124380,CDS49756
PBANKA_124390,CDS49757
PBANKA_124400,CDS49759
PBANKA_124410,CDS49761
PBANKA_124420,CDS49762
PBANKA_124430,CDS49764
PBANKA_124440,CDS49766
PBANKA_124450,CDS49768
PBANKA_124460,CDS49770
PBANKA_124470,CDS49772
PBANKA_124480,CDS49774
PBANKA_124490,CDS49776
PBANKA_124500,CDS49778
PBANKA_124510,CDS49779
PBANKA_124520,CDS49781
PBANKA_124530,CDS49783
PBANKA_124540,CDS49785
PBANKA_124550,CDS49787
PBANKA_124560,CDS49789
PBANKA_124570,CDS49791
PBANKA_124580,CDS49793
PBANKA_124590,CDS49795
PBANKA_124592,CDS49797
PBANKA_124600,CDS49800
PBANKA_124610.2,CDS49802
PBANKA_124610.1,CDS49804
PBANKA_124620,CDS49805
PBANKA_124630,CDS49807
PBANKA_124640,CDS49809
PBANKA_124650,CDS49810
PBANKA_124660,CDS49812
PBANKA_124670,CDS49814
PBANKA_124680,CDS49816
PBANKA_124700,CDS49819
PBANKA_124710,CDS49821
PBANKA_060010,CDS45376
PBANKA_060020,CDS45377
PBANKA_060030,CDS45378
PBANKA_060040,CDS45379
PBANKA_060050,CDS45380
PBANKA_060060,CDS45381
PBANKA_060070,CDS45382
PBANKA_060080,CDS45383
PBANKA_060090,CDS45384
PBANKA_060100,CDS45385
PBANKA_060110,CDS45386
PBANKA_060120,CDS45387
PBANKA_060140,CDS45388
PBANKA_060150,CDS45389
PBANKA_060160,CDS45390
PBANKA_060170,CDS45391
PBANKA_060180,CDS45392
PBANKA_060190,CDS45393
PBANKA_060200,CDS45394
PBANKA_060210,CDS45395
PBANKA_060220,CDS45396
PBANKA_060230,CDS45397
PBANKA_060240,CDS45398
PBANKA_060250,CDS45399
PBANKA_060260,CDS45400
PBANKA_060270,CDS45401
PBANKA_060280,CDS45402
PBANKA_060290,CDS45403
PBANKA_060300,CDS45404
PBANKA_060310,CDS45405
PBANKA_060320,CDS45406
PBANKA_060330,CDS45407
PBANKA_060340,CDS45408
PBANKA_060350,CDS45409
PBANKA_060360,CDS45410
PBANKA_060365,CDS45411
PBANKA_060370,CDS45412
PBANKA_060380,CDS45413
PBANKA_060390,CDS45414
PBANKA_060400,CDS45415
PBANKA_060410,CDS45416
PBANKA_060420,CDS45417
PBANKA_060430,CDS45418
PBANKA_060440,CDS45419
PBANKA_060450,CDS45420
PBANKA_060460,CDS45421
PBANKA_060470,CDS45422
PBANKA_060480,CDS45423
PBANKA_060490,CDS45424
PBANKA_060500,CDS45425
PBANKA_060510,CDS45426
PBANKA_060520,CDS45427
PBANKA_060530,CDS45428
PBANKA_060540,CDS45429
PBANKA_060550,CDS45430
PBANKA_060560,CDS45431
PBANKA_060570,CDS45432
PBANKA_060580,CDS45433
PBANKA_060590,CDS45434
PBANKA_060600,CDS45435
PBANKA_060610,CDS45436
PBANKA_060620,CDS45437
PBANKA_060630,CDS45438
PBANKA_060640,CDS45439
PBANKA_060650,CDS45440
PBANKA_060660,CDS45441
PBANKA_060670,CDS45442
PBANKA_060680,CDS45443
PBANKA_060690,CDS45444
PBANKA_060700,CDS45445
PBANKA_060710,CDS45446
PBANKA_060720,CDS45447
PBANKA_060730,CDS45448
PBANKA_060740,CDS45449
PBANKA_060750,CDS45450
PBANKA_060760,CDS45451
PBANKA_060770,CDS45452
PBANKA_060780,CDS45453
PBANKA_060790,CDS45454
PBANKA_060800,CDS45455
PBANKA_060810,CDS45456
PBANKA_060820,CDS45457
PBANKA_060830,CDS45458
PBANKA_060840,CDS45459
PBANKA_060850,CDS45460
PBANKA_060860,CDS45461
PBANKA_060870,CDS45462
PBANKA_060880,CDS45463
PBANKA_060890,CDS45464
PBANKA_060900,CDS45465
PBANKA_060910,CDS45466
PBANKA_060920,CDS45467
PBANKA_060930,CDS45468
PBANKA_060950,CDS45469
PBANKA_060960,CDS45470
PBANKA_060970,CDS45471
PBANKA_060980,CDS45472
PBANKA_060990,CDS45473
PBANKA_061000,CDS45474
PBANKA_061010,CDS45475
PBANKA_061020,CDS45476
PBANKA_061030,CDS45477
PBANKA_061040,CDS45478
PBANKA_061050,CDS45479
PBANKA_061060,CDS45480
PBANKA_061070,CDS45481
PBANKA_061080,CDS45482
PBANKA_061090,CDS45483
PBANKA_061100,CDS45484
PBANKA_061110,CDS45485
PBANKA_061120,CDS45486
PBANKA_061130,CDS45487
PBANKA_061140,CDS45488
PBANKA_061150,CDS45489
PBANKA_061160,CDS45490
PBANKA_061170,CDS45491
PBANKA_061180,CDS45492
PBANKA_061190,CDS45493
PBANKA_061200,CDS45494
PBANKA_061210,CDS45495
PBANKA_061220,CDS45496
PBANKA_061230,CDS45497
PBANKA_061240,CDS45498
PBANKA_061250,CDS45499
PBANKA_061260,CDS45500
PBANKA_061270,CDS45501
PBANKA_061280,CDS45502
PBANKA_061290,CDS45503
PBANKA_061300,CDS45504
PBANKA_061310,CDS45505
PBANKA_061320,CDS45506
PBANKA_061330,CDS45507
PBANKA_061340,CDS45508
PBANKA_061350,CDS45509
PBANKA_061360,CDS45510
PBANKA_061370,CDS45511
PBANKA_061380,CDS45512
PBANKA_061390,CDS45513
PBANKA_061400,CDS45514
PBANKA_061410,CDS45515
PBANKA_061420,CDS45516
PBANKA_061430,CDS45517
PBANKA_061440,CDS45518
PBANKA_061450,CDS45519
PBANKA_061460,CDS45520
PBANKA_061470,CDS45521
PBANKA_061480,CDS45522
PBANKA_061490,CDS45523
PBANKA_061500,CDS45524
PBANKA_061510,CDS45525
PBANKA_061520,CDS45526
PBANKA_061530,CDS45527
PBANKA_061540,CDS45528
PBANKA_061550,CDS45529
PBANKA_061560,CDS45530
PBANKA_061570,CDS45531
PBANKA_061580,CDS45532
PBANKA_061590,CDS45533
PBANKA_061600,CDS45534
PBANKA_061610,CDS45535
PBANKA_061620,CDS45536
PBANKA_061630,CDS45537
PBANKA_061640,CDS45538
PBANKA_061650,CDS45539
PBANKA_061660,CDS45540
PBANKA_061670,CDS45541
PBANKA_061680,CDS45542
PBANKA_061690,CDS45543
PBANKA_061700,CDS45544
PBANKA_061710,CDS45545
PBANKA_061720,CDS45546
PBANKA_061730,CDS45547
PBANKA_061740,CDS45548
PBANKA_061750,CDS45549
PBANKA_061760,CDS45550
PBANKA_061770,CDS45551
PBANKA_061780,CDS45552
PBANKA_061790,CDS45553
PBANKA_061800,CDS45554
PBANKA_061810,CDS45555
PBANKA_061820,CDS45556
PBANKA_061830,CDS45557
PBANKA_061840,CDS45558
PBANKA_061850,CDS45559
PBANKA_061860,CDS45560
PBANKA_061870,CDS45561
PBANKA_061880,CDS45562
PBANKA_061890,CDS45563
PBANKA_061900,CDS45564
PBANKA_061910,CDS45565
PBANKA_061920,CDS45566
PBANKA_061930,CDS45567
PBANKA_061940,CDS45568
PBANKA_061950,CDS45569
PBANKA_061960,CDS45570
PBANKA_061970,CDS45571
PBANKA_061980,CDS45572
PBANKA_061990,CDS45573
PBANKA_062000,CDS45574
PBANKA_062010,CDS45575
PBANKA_062020,CDS45576
PBANKA_062030,CDS45577
PBANKA_062040,CDS45578
PBANKA_062050,CDS45579
PBANKA_062060,CDS45580
PBANKA_062070,CDS45581
PBANKA_062080,CDS45582
PBANKA_062090,CDS45583
PBANKA_062100,CDS45584
PBANKA_062110,CDS45585
PBANKA_062120,CDS45586
PBANKA_062130,CDS45587
PBANKA_062140,CDS45588
PBANKA_062150,CDS45589
PBANKA_062160,CDS45590
PBANKA_062170,CDS45591
PBANKA_062180,CDS45592
PBANKA_062190,CDS45593
PBANKA_062200,CDS45594
PBANKA_062210,CDS45595
PBANKA_062220,CDS45596
PBANKA_062230,CDS45597
PBANKA_062240,CDS45598
PBANKA_062250,CDS45599
PBANKA_062260,CDS45600
PBANKA_062270,CDS45601
PBANKA_062280,CDS45602
PBANKA_062290,CDS45603
PBANKA_062300,CDS45604
PBANKA_062310,CDS45605
PBANKA_062315,CDS45606
PBANKA_062320,CDS45607
PBANKA_062330,CDS45608
PBANKA_062340,CDS45609
PBANKA_062350,CDS45611
PBANKA_062360,CDS45612
PBANKA_062370,CDS45613
PBANKA_062380,CDS45614
PBANKA_062390,CDS45615
PBANKA_030010,CDS44600
PBANKA_030020,CDS44601
PBANKA_030030,CDS44602
PBANKA_030060,CDS44606
PBANKA_030070,CDS44608
PBANKA_030080,CDS44609
PBANKA_030090,CDS44610
PBANKA_030100,CDS44611
PBANKA_030110,CDS44613
PBANKA_030120,CDS44614
PBANKA_030130,CDS44615
PBANKA_030140,CDS44616
PBANKA_030150,CDS44617
PBANKA_030160,CDS44618
PBANKA_030170,CDS44620
PBANKA_030180,CDS44621
PBANKA_030190,CDS44622
PBANKA_030200,CDS44623
PBANKA_030210,CDS44624
PBANKA_030220,CDS44625
PBANKA_030230,CDS44626
PBANKA_030240,CDS44628
PBANKA_030250,CDS44629
PBANKA_030260,CDS44630
PBANKA_030270,CDS44631
PBANKA_030280,CDS44632
PBANKA_030290,CDS44634
PBANKA_030300,CDS44635
PBANKA_030310,CDS44636
PBANKA_030320,CDS44637
PBANKA_030330,CDS44638
PBANKA_030340,CDS44639
PBANKA_030350,CDS44640
PBANKA_030360,CDS44641
PBANKA_030370,CDS44642
PBANKA_030380,CDS44644
PBANKA_030390,CDS44646
PBANKA_030400,CDS44647
PBANKA_030410,CDS44648
PBANKA_030420,CDS44650
PBANKA_030430,CDS44651
PBANKA_030440,CDS44652
PBANKA_030450,CDS44653
PBANKA_030460,CDS44654
PBANKA_030470,CDS44655
PBANKA_030480,CDS44656
PBANKA_030490,CDS44657
PBANKA_030500,CDS44658
PBANKA_030510,CDS44659
PBANKA_030520,CDS44660
PBANKA_030530,CDS44661
PBANKA_030540,CDS44663
PBANKA_030550,CDS44664
PBANKA_030560,CDS44666
PBANKA_030570,CDS44668
PBANKA_030580,CDS44670
PBANKA_030590,CDS44672
PBANKA_030600,CDS44673
PBANKA_030610,CDS44675
PBANKA_030620,CDS44677
PBANKA_030630,CDS44678
PBANKA_030640,CDS44680
PBANKA_030650,CDS44683
PBANKA_030660,CDS44685
PBANKA_030670,CDS44687
PBANKA_030680,CDS44689
PBANKA_030690,CDS44691
PBANKA_030700,CDS44693
PBANKA_030710,CDS44695
PBANKA_030720,CDS44697
PBANKA_030730,CDS44699
PBANKA_030740,CDS44702
PBANKA_030750,CDS44704
PBANKA_030760,CDS44705
PBANKA_030770,CDS44707
PBANKA_030780,CDS44709
PBANKA_030790,CDS44711
PBANKA_030800,CDS44714
PBANKA_030810,CDS44716
PBANKA_030820,CDS44717
PBANKA_030830,CDS44720
PBANKA_030840,CDS44722
PBANKA_030850,CDS44723
PBANKA_030860,CDS44724
PBANKA_030870,CDS44725
PBANKA_030880,CDS44726
PBANKA_030890,CDS44727
PBANKA_030900,CDS44728
PBANKA_030910,CDS44729
PBANKA_030920,CDS44730
PBANKA_030930,CDS44731
PBANKA_030940,CDS44732
PBANKA_030950,CDS44734
PBANKA_030960,CDS44736
PBANKA_030970,CDS44738
PBANKA_030980,CDS44739
PBANKA_030990,CDS44742
PBANKA_031000,CDS44743
PBANKA_031010,CDS44745
PBANKA_031020,CDS44747
PBANKA_031030,CDS44748
PBANKA_031040,CDS44750
PBANKA_031050,CDS44752
PBANKA_031060,CDS44754
PBANKA_031070,CDS44756
PBANKA_031080,CDS44758
PBANKA_031090,CDS44760
PBANKA_031100,CDS44762
PBANKA_031110,CDS44763
PBANKA_031120,CDS44765
PBANKA_031130,CDS44767
PBANKA_031140,CDS44769
PBANKA_031150,CDS44771
PBANKA_031160,CDS44773
PBANKA_031170,CDS44774
PBANKA_031180,CDS44775
PBANKA_031190,CDS44776
PBANKA_031200,CDS44777
PBANKA_031210,CDS44778
PBANKA_031220,CDS44779
PBANKA_031230,CDS44780
PBANKA_031240,CDS44781
PBANKA_031250,CDS44782
PBANKA_031260,CDS44783
PBANKA_031270,CDS44785
PBANKA_031280,CDS44787
