"","Ookinete","Sporozoite","Liver_stages","Ring","Trophozoite","Schizont","Gametocyte"
"PBANKA_052200",-0.0357540617454617,1.59871254643038,-0.760827131280492,0.841998580849826,0.365606365215595,-1.03513608755379,-0.974600211916063
"PBANKA_052250",-0.931424778754638,1.65331307179852,-0.54047542299289,0.385163639829472,0.921964479257165,-0.762206724002816,-0.726334265134816
"PBANKA_052260",0.906968541118258,-2.04541744400463,-0.107227135058774,0.311008633798266,0.85699961741335,0.310851383244487,-0.23318359651096
"PBANKA_052270",0.357506707337854,0.341056191314344,-0.956109627482011,1.08713061042678,1.01500093704834,-0.240971058605344,-1.60361376003996
"PBANKA_052280",-1.41872953878549,1.64878360682611,-0.151251385940597,-0.923028848974383,-0.0323730146844779,0.372729776014869,0.503869405543965
"PBANKA_052290",1.31181570897493,-2.00688878983531,0.250678169296622,0.137401906169944,-0.118100178793628,0.393541540485247,0.0315516437021975
"PBANKA_052310",-1.53814562983169,0.0841487115623885,0.574926717211449,-1.02848047849584,-0.189680026763739,1.00650026887717,1.09073043744025
"PBANKA_052340",0.622163255393582,1.45751895256316,-0.568969487826051,0.220031449542247,0.595114128884884,-1.33240190639492,-0.993456392162902
"PBANKA_052390",0.332933619724442,0.816387027287783,-1.18597121515937,0.895226620121044,0.774856112130143,-0.0817818366588678,-1.55165032744518
"PBANKA_052400",1.26072598124583,-1.37725845142769,-0.285224128350397,0.746106744151198,0.971287178100994,-0.840645786482837,-0.474991537237097
"PBANKA_060050",-0.209821945550594,1.85574150143516,-0.610837380344449,-0.671639644271983,0.302365148270615,-1.16203033737924,0.496222657840487
"PBANKA_060100",-0.998171136510383,0.0300700401685329,0.463400106317144,0.62451930769654,1.01940445733335,-1.73363167029945,0.594408895294275
"PBANKA_060110",-1.02484651555797,0.560131002976662,0.876550222777253,0.614468579650899,0.753201810730212,-0.0714009200442742,-1.70810418053278
"PBANKA_060150",1.06263788760813,1.05672924973943,-0.390354605653369,0.464453411464913,0.120772929393085,-1.74601392720748,-0.568224945344712
"PBANKA_060160",0.830007272301394,-0.212606036341394,-0.881613635845797,0.191422991308063,1.61676679314756,-0.203599172997638,-1.34037821157219
"PBANKA_060170",0.833443960418902,1.52348626954314,-0.879484720284683,-1.26195404302545,0.450846248298136,-0.643872942293161,-0.0224647726568809
"PBANKA_060190",0.739840965123349,1.17283673294399,-0.390365857175691,0.781155627797376,-1.11967545272156,0.232769026722236,-1.4165610426897
"PBANKA_060200",0.77016835558561,-1.61777577483054,0.391101531993385,1.43963387431024,0.070275050686055,-0.479965112704151,-0.5734379250406
"PBANKA_060230",1.57360935841942,0.295439071239094,-0.533129401990961,0.14906653512608,0.729116057016818,-1.37842539889165,-0.835676220918792
"PBANKA_060240",0.0463683484609227,1.3799825482539,-1.05201862367941,0.774330417733204,0.724880640586893,-1.16767544655788,-0.705867884797621
"PBANKA_060250",-0.488135490456604,1.62200596247714,-0.658877601493689,-0.753059290345595,1.06441560894293,-0.97945494556319,0.19310575643901
"PBANKA_060270",-0.986836216192644,0.897405406940594,0.60234162652476,0.506230425490458,1.07679920867294,-0.697432484892732,-1.39850796654338
"PBANKA_060280",-0.637907631704164,1.5595073984166,-0.779968847092396,0.603181422655033,0.229897992577789,0.423948319673477,-1.39865865452634
"PBANKA_060300",-0.155764998645641,0.845344778338031,-0.229881760592094,0.660953388867781,1.32807478898855,-1.15539997120371,-1.29332622575293
"PBANKA_060320",0.153337618943126,-1.05197517540811,0.548941363604688,-0.285530062921951,-1.49012609530111,0.999689353870602,1.12566299721275
"PBANKA_060330",-0.981915000449248,1.46800932333488,-0.214682253261215,0.723923220961293,0.800735553981432,-1.0661508469482,-0.729919997618941
"PBANKA_060340",-0.645646435730874,1.58759597650975,-0.599296368980821,-0.216569216664481,1.27483387483321,-0.858785382031866,-0.542132447934924
"PBANKA_060370",-1.00415966468769,-0.13437452242257,0.154655146007513,0.57527873889698,-0.217142115364651,-1.16628658014165,1.79202899771208
"PBANKA_060410",1.44282862461257,-0.054860690668467,-0.69210624550041,0.7347577783981,0.428393064151108,-0.227768635027008,-1.63124389596589
"PBANKA_060420",0.878818809223193,-0.676967419734156,-1.01546424368428,0.645897196647316,1.11481039442171,0.429155616635764,-1.37625035350955
"PBANKA_060430",0.170532128278182,1.13146980146799,-0.106646674307853,0.600066924990568,0.531608075151537,-0.348316071355937,-1.97871418422449
"PBANKA_060450",1.35560382100044,-0.943468599378695,-0.946046544190483,-0.613578231677307,1.28586368631853,0.341728893927797,-0.480103026000276
"PBANKA_060460",0.118585609018328,-0.0338940463398435,-1.09023695306898,1.20055081451559,1.31772115999632,-0.269388005095643,-1.24333857902577
"PBANKA_060480",0.732226670554222,-1.60039378163831,0.405261522239368,-0.139948246466747,-1.08492119180384,0.601591031924597,1.08618399519071
"PBANKA_060530",1.08911640406808,-2.09852116725093,-0.139084723093223,0.114385701900463,0.45816505285202,0.318282672271038,0.257656059252553
"PBANKA_060560",0.765231415800833,-1.37131411733507,-0.171680963148239,0.88133505938842,1.15048931270066,-0.0712728327081806,-1.18278787469842
"PBANKA_060570",1.65607681523224,0.0698605599915348,-1.2337908315613,0.747796618356113,0.133612631808471,-0.362810775910783,-1.01074501791628
"PBANKA_060700",-0.173439269565735,-0.768613425026916,0.938256712021091,0.639068924692372,1.34319240374508,-1.39487357237862,-0.583591773487277
"PBANKA_060730",0.773057501797163,0.270807650164661,-1.94406956994461,0.113101623316488,0.610993585923548,0.845691211460909,-0.66958200271816
"PBANKA_060740",0.814440884161284,-1.84670656393185,-0.120711861426146,1.04450936022078,0.0698356399085367,0.657738741411617,-0.619106200344221
"PBANKA_060760",-1.15821765465957,1.99808436292495,0.37773218936504,-0.0954859581223352,-0.616903048896449,-0.196910782842435,-0.308299107769203
"PBANKA_060770",1.38059535612518,-1.26551643933712,-0.835618997265513,1.06920958145642,0.110127779942394,0.287118913131848,-0.745916194053206
"PBANKA_060780",1.69130698759008,0.155562697316748,-0.99523200294589,0.436959812077503,0.512931986878011,-1.05569512063889,-0.745834360277556
"PBANKA_060810",-1.23831724586335,0.475020114607274,1.11783429493371,0.432871395816936,-1.44073777319094,-0.180706199976429,0.834035413672802
"PBANKA_060840",0.610080088571616,0.796237162384465,0.656569090497231,1.00326979590181,-1.33984090107934,-1.23120627327544,-0.495108963000341
"PBANKA_060910",0.844893844667672,-0.718475202087669,-0.597524323063721,-0.989057734748776,1.36133074259936,-0.838438358037354,0.937271030670493
"PBANKA_060920",-1.03187792475252,1.1767132040359,-0.305838202098946,0.402470913044227,1.32331252811784,-1.18215835430729,-0.382622164039211
"PBANKA_060950",-0.0755735426987666,0.689494471434793,-1.07258306580073,0.696537623687462,1.52546234221723,-0.909699365881119,-0.853638462958861
"PBANKA_060970",1.05280847080196,-1.29685934015709,0.270136823370489,0.531078870101814,-1.5348643266796,0.386441631298939,0.591257871263485
"PBANKA_060990",-0.815978184130768,1.44457386152376,-0.196459558955227,-0.343778689287717,-1.46378974504391,0.71948383502156,0.655948480872308
"PBANKA_061000",0.905014780731899,-0.83703587551324,0.199371667301704,1.38218884866871,0.237210452871296,-0.354332166058095,-1.53241770800228
"PBANKA_061010",1.57273902342809,-1.525772298949,-0.638663470380366,0.227555813700329,0.762210804587366,-0.000738369255401499,-0.397331503131017
"PBANKA_061020",-1.20033809513744,0.819735802492241,-0.214327842076441,0.506641191806856,1.29905246572175,0.15753648047172,-1.36830000327868
"PBANKA_061030",-0.874849162361532,2.07503889504571,-0.713427174107867,-0.373680939085794,0.242433061994256,0.103549978970168,-0.45906466045494
"PBANKA_061040",-0.0614482871703163,-1.60302338854512,-0.294769921850346,-0.0336062784005251,1.2048325712221,1.2818184008068,-0.493803096062591
"PBANKA_061050",1.22278396745072,-0.0248744056067692,-0.64242420451481,-0.991275315378467,-0.970845058777216,1.47045304403673,-0.0638180272101845
"PBANKA_061060",0.400934264436675,0.458780932540488,0.382642139438671,1.33122828809639,0.115416113898094,-1.54636958359829,-1.14263215481202
"PBANKA_061080",-0.912904762095498,0.939546448150183,-0.0390494177815478,-0.998652441543189,1.46081766537331,-0.949411926369914,0.499654434266655
"PBANKA_061090",1.10389786099322,-1.0367651918007,-0.705656130216321,-0.532210318949771,-0.835129393792444,1.33167496061477,0.674188213151248
"PBANKA_061100",-0.382810665077871,1.56475988112662,-0.531983485567873,-0.665965123238979,1.3415474692209,-0.653338171777259,-0.672209904685537
"PBANKA_061110",0.592266342382028,0.526210758295198,-0.563420295931166,-0.190384258818263,1.66438317538408,-0.706364505382263,-1.32269121592961
"PBANKA_061140",-0.0140560596715344,1.36584560570522,-0.37527774943183,-0.0658071083747248,1.26959405572637,-1.10400345174853,-1.07629529220498
"PBANKA_061160",-0.232116858291634,1.01476360646916,-0.818607540643162,0.619321590398775,1.18900106180464,-0.223481056905471,-1.54888080283231
"PBANKA_061180",-1.58809812381611,1.32650462791163,-0.260698111998579,-0.338548671349949,1.14314363007836,-0.448662783225068,0.166359432399719
"PBANKA_061210",-0.701962219403744,1.4856337149637,0.116804684488266,0.10486886782339,0.891777148671957,-1.53195543169187,-0.365166764851696
"PBANKA_061220",0.00233055522552136,1.06700333664931,-0.677902850125078,-0.0705067321399666,1.57276817337193,-0.691562441197536,-1.20213004178418
"PBANKA_061240",0.398807659189482,0.804160631619492,-0.598924121867002,0.894551169626717,0.980693051801323,-1.23092904953783,-1.24835934083218
"PBANKA_061260",1.19827934387068,0.325224173581819,-0.347225933216806,1.21251293899699,-0.942030465382868,-1.4066163148587,-0.0401437429911097
"PBANKA_061270",0.151006149123324,1.50098845632161,-0.786193868003725,0.688834042952901,0.570310313563846,-0.906446939828396,-1.21849815412956
"PBANKA_061280",1.31423081423052,-0.116988906603005,-0.805763211233214,0.765379821796136,0.922919178357445,-0.97084938434113,-1.10892831220676
"PBANKA_061300",0.785963206255504,1.24584783073079,-1.02318179753511,-0.0604385083909587,0.850370288213791,-1.36780517273887,-0.430755846535141
"PBANKA_061320",1.62234493416278,-0.389969605075143,-0.438775025444763,0.209937214848382,0.799694973352172,-0.30412662075785,-1.49910587108558
"PBANKA_061330",1.05885765638336,0.204997976780466,-0.223337922602739,0.87175062236132,0.51271397011573,-0.570688176456441,-1.8542941265817
"PBANKA_061370",1.41569834396066,-1.50344225388135,-0.0663809148643879,0.986328128567979,-0.295496748503629,0.244903331413023,-0.781609886692294
"PBANKA_061400",0.353599967032958,-1.35441695399114,0.941310130617668,-0.0373704716788976,-1.262473969623,1.24328099155759,0.116070306084822
"PBANKA_061420",-1.20240980733571,0.0914178503984437,1.12588737281773,-0.833725073850078,-0.798115519216696,0.243278231850654,1.37366694533565
"PBANKA_061440",-1.62591364979468,0.829561564644332,1.00761597135506,-0.742855908357837,0.934805950830686,-0.471750135375901,0.0685362066983364
"PBANKA_061450",-0.587975563276888,-0.652526905502477,0.736116812148025,-1.08225337512891,-0.176462595414038,1.86388230652299,-0.100780679348705
"PBANKA_061480",0.86819446045178,0.287080991297719,0.108487543636256,1.14510329020325,0.301107487897787,-1.15731652331403,-1.55265725017276
"PBANKA_061490",0.591467958837161,0.164114103975953,-1.12114050290934,1.77164968339097,0.026155514496824,-0.398960890507569,-1.033285867284
"PBANKA_061500",-1.27543343768772,1.070740192967,0.151157849036551,-0.917415243486107,0.226736614868022,-0.636344476860904,1.38055850116316
"PBANKA_061510",1.78003479093537,-0.0715803315280696,-0.93475419443703,0.301542050190266,-0.93100410984751,-0.77372027307263,0.629482067759603
"PBANKA_061520",-0.151187951050706,0.62828053074095,-0.661269551354485,0.919911786428806,1.39887345762071,-1.24586431524471,-0.888743957140567
"PBANKA_061530",0.812963188196987,0.209994116301784,-0.373924288431231,1.3499047325779,0.486184248063474,-1.1768328730507,-1.30828912365822
"PBANKA_061570",0.665314646120804,-1.62020541092205,0.228194206707548,0.492763722665568,0.657055336373275,-1.24019241013728,0.817069909192131
"PBANKA_061610",-1.14742067352021,0.211604768152312,1.16064470514357,-0.98238180168239,-0.11975354315079,1.42031125424172,-0.543004709184217
"PBANKA_061620",-0.660046738405148,1.45956087523528,-0.521707440459558,-0.683464735072595,1.42791433393973,-0.769269916262888,-0.252986378974819
"PBANKA_061660",-0.949848493173892,1.77751025872023,-0.220417341150325,-0.391132522414152,0.986696040594262,-0.460453419846649,-0.742354522729478
"PBANKA_061680",-0.275234335550872,1.56314574749603,-0.484227671350488,-0.485756385240857,1.25177679432136,-0.45969439957836,-1.11000975009682
"PBANKA_061690",1.15775997570118,-1.49433205386664,-0.210169093527178,0.930624690399936,0.110313462926409,-1.07837636275991,0.584179381126207
"PBANKA_061710",-0.202532409380438,-0.147026924552764,0.0587134165677157,-0.208529735664535,-1.80112710315504,1.13984745242559,1.16065530375946
"PBANKA_061720",-1.16798000298105,1.4228092108598,0.235159878606107,-1.17464934435868,-0.594802884712856,0.684631310373776,0.594831832212896
"PBANKA_061760",0.0922013322184251,1.80807085481086,-1.1406754944649,-0.439665668922725,0.704285788463392,-0.834136124803453,-0.190080687301589
"PBANKA_061770",-0.783879806823914,1.73918484187203,-0.555466423358469,-0.770696951339288,1.06339000579771,-0.5556141519526,-0.136917514195472
"PBANKA_061790",-0.261844768163288,1.42343828187844,-0.520956395614237,-0.180262739112319,1.33678213482323,-0.582747360480222,-1.21440915333161
"PBANKA_061810",-1.24182755930518,1.57012726192275,-0.018153115361244,-0.541928990627332,0.863082399517134,0.298502693410957,-0.92980268955708
"PBANKA_061820",1.45005903515871,-0.501715530458087,-0.676357307083376,0.554409469549729,0.782139923044125,-0.10593226594606,-1.50260332426504
"PBANKA_061840",-1.25236595965405,1.71345232728444,-0.458976430974247,-0.193599237443216,0.950115426492643,-0.210427786209084,-0.548198339496495
"PBANKA_061850",0.178224161998097,0.948440842734033,-0.406271646513319,0.131510282449719,1.44904239092449,-1.4145225754585,-0.886423456134519
"PBANKA_061860",0.222595768223761,0.0988077877169896,0.270736532259242,-0.881262963481684,-1.73056991769697,1.17764647889159,0.842046314087075
"PBANKA_061880",0.472470981725563,1.05431010711014,-1.13796404235732,-0.950688005143252,1.3607057186503,-0.784023012428794,-0.0148117475566349
"PBANKA_061910",-1.22594142956613,1.41607928016703,0.269190737315469,-1.0643172677097,-0.509253023896397,1.00792361064587,0.106318093043863
"PBANKA_061930",-0.696600938705544,1.72540749939698,-0.0687513121195654,-0.215981475242732,0.723305202426518,-0.0678928193855294,-1.39948615637013
"PBANKA_061980",0.522448674289453,-1.45111904679256,0.0417658016449856,-0.49825986366476,-0.255668350635421,-0.169472793365659,1.81030557852396
"PBANKA_061990",-0.994955378295194,-0.520742129447871,0.75324614548921,-0.684139068935086,-0.932577749011888,1.23167646286383,1.147491717337
"PBANKA_062000",0.00755123130678673,1.80493243618815,-1.01161449271716,-0.477870891019834,0.770814709784407,-0.932956143902947,-0.160856849639406
"PBANKA_062010",0.779585814567436,1.16752996177344,-1.53507275530824,-0.297983141925524,0.957101491626984,-0.752537850233796,-0.31862352050029
"PBANKA_062020",-0.975305044562734,1.80807113612133,-0.710774174704809,-0.481697990682357,0.92991807666473,-0.19819379938738,-0.372018203448779
"PBANKA_062040",-0.51641912339545,1.55636494723583,-0.232364295916632,0.288511295700122,0.990725502499429,-0.957196861680377,-1.12962146444292
"PBANKA_062080",-0.738919679399256,1.35197788606315,-0.721385446059318,-0.0978019049634364,1.46774612614111,-0.901062013929333,-0.360554967852916
"PBANKA_062090",0.245610462361803,0.820340207603242,-1.28413352889663,-0.367274494619774,1.69036385649064,-0.465594709332136,-0.639311793607147
"PBANKA_062120",1.31633566184688,-1.23126495968746,0.562223787500586,-0.41540349192572,-1.02239075073694,-0.277380630954033,1.06788038395669
"PBANKA_062130",1.24807445093971,-1.92635978701773,0.0742260843047021,0.654883306410729,-0.440399134528837,0.311472393581372,0.0781026863100544
"PBANKA_062150",-0.188325213666389,1.63737769433635,-0.725527110903939,-0.139803261058248,1.12150866282444,-0.738804826836554,-0.966425944695659
"PBANKA_062160",1.05239614820846,-0.364685268304125,-1.25880747887376,0.671333474475462,1.22481978393536,-0.246528918054228,-1.07852774138717
"PBANKA_062210",0.400615154061361,-1.46870858247903,-0.349341809136806,0.796335799048302,1.48128799877411,-0.00463224968246261,-0.855556310585481
"PBANKA_062220",1.28582882554182,-1.46270415914301,0.503397863613985,-0.292264591727652,-1.06037300011601,0.183310799218584,0.842804262612284
"PBANKA_062250",0.236481175352025,-0.335440323465149,-0.849648242643632,0.460043103159249,1.95395238476394,-0.676109640294794,-0.789278456871637
"PBANKA_062260",0.832490960524286,0.634147053397026,-0.878404561068372,-0.302113505867652,0.303470777645054,-1.66884886342244,1.0792581387921
"PBANKA_062280",-0.836719596288462,-0.560479987704229,-0.65048284134748,0.673638506455767,0.453711439269323,-0.858826885584219,1.7791593651993
"PBANKA_070160",0.0155045881339601,1.86591286722388,-0.325978903581927,0.355066207650836,-1.01149825423899,0.205691167317358,-1.10469767250512
"PBANKA_070170",0.0749992325125457,-1.74107579499214,0.29232234478524,0.0369097092257078,-0.139207089803475,-0.202046734524702,1.67809833279683
"PBANKA_070190",-0.159415684619204,1.46914418354317,-1.00884424154842,-0.435840335955452,1.33312365270777,-0.837261309148671,-0.3609062649792
"PBANKA_070200",1.10165615081151,-0.0134839954411038,-0.806543382072277,1.05403141120394,0.821989733499101,-1.18198444226261,-0.975665475738562
"PBANKA_070240",1.1368114344582,-0.911940084847865,-0.131166318560446,1.10211868278062,0.344554866604027,0.048056916142002,-1.58843549657654
"PBANKA_070250",-0.948516282320616,0.945619456103503,-0.786937678054695,0.066915546343122,1.62179787193433,-0.972962196954955,0.0740832829493123
"PBANKA_070280",0.501155716547803,-0.136700643166613,0.00955148631158611,0.536964137740356,0.509019096097491,0.734727951874142,-2.15471774540477
"PBANKA_070290",1.77720079374241,-1.13348842875175,-0.218532036848163,0.606501347337524,-0.795208452095768,0.372092313715386,-0.608565537099642
"PBANKA_070320",-0.575161439561546,1.71125766957542,-0.381009020624129,-0.461060013644216,1.11596114264513,-0.4370021285583,-0.972986209832356
"PBANKA_070330",-0.374714940776837,1.25787518653112,-0.652608100533023,0.5719874875402,1.21181506891668,-1.12328832392969,-0.891066377748451
"PBANKA_070340",0.0674688155824864,1.35515012704222,-1.2134252266458,0.0893710374271057,1.22004906490574,-0.623265658520133,-0.895348159791617
"PBANKA_070360",1.71550439259457,-0.824657933872188,-0.955007396137898,0.502323665595264,0.690577399264656,-0.786509093800795,-0.342231033643603
"PBANKA_070370",1.33018806150645,-0.494484343712796,-1.31193754552421,0.847390594678496,0.854033981599485,-0.79550762735317,-0.429683121194255
"PBANKA_070380",0.614517168295739,-1.12196339326255,0.322023983324389,1.66393544696476,-0.887062679687379,-0.810214872389713,0.218764346754757
"PBANKA_070390",-0.838074361243054,-0.426776986542761,0.703086913423469,-0.785253178434182,-1.02694350989595,1.44396337027627,0.929997752416203
"PBANKA_070410",0.808417721529859,-0.99206862079598,0.14165183761294,0.777339848416323,1.02770062197559,-0.130650514775774,-1.63239089396296
"PBANKA_070510",1.97747166485392,-1.18338343689264,-0.662921804207333,-0.387350910653214,0.20720834418267,0.191174574012272,-0.142198431295681
"PBANKA_070570",1.40713800031921,-1.6226046785887,-0.0916466137438623,0.108219494985638,-0.850966334869491,0.310734719571497,0.739125412325708
"PBANKA_070580",1.30589045795701,-1.46641578091998,0.158139720253183,0.716759311254814,-1.16020860042226,0.505808251720706,-0.0599733598434687
"PBANKA_070590",-1.89092079403286,1.42625548666068,0.28009797445297,-0.0457214699371686,-0.161067833941129,-0.126149006144508,0.517505642942019
"PBANKA_070600",-1.13198312114054,1.7088464942471,-0.0627349711996888,-0.0758454143650141,-0.99726287141122,-0.285314085618254,0.844293969487612
"PBANKA_070640",-0.0275063781092854,0.986931693465447,0.180246572552179,0.903539766887595,0.648153978177541,-1.08634883324322,-1.60501679973025
"PBANKA_070670",-0.92983481844411,1.22693774965993,-1.13626494956798,0.752425871972299,1.05362906887595,-0.795866902217842,-0.17102602027825
"PBANKA_070680",-0.568266407803594,0.662271398692261,-0.0753448680109199,0.738305848111146,1.45374310973835,-1.36100191550056,-0.849707165226679
"PBANKA_070730",1.19716176545703,-1.89412948146196,-0.221332233585619,0.510979381732974,-0.211949903553603,0.774564589805183,-0.155294118394001
"PBANKA_070740",-0.490823661877269,-0.726480696682626,0.0343808626879256,-0.550036734790562,-0.0787356902968759,2.18652651363301,-0.374830592673602
"PBANKA_070760",0.0302165138430658,1.49615290409565,-0.258713849718371,-0.0110838312179695,0.993866266566748,-1.41979665091409,-0.830641352655027
"PBANKA_070770",1.73863681657207,-0.40486030588805,-1.01133466866187,0.748023695266246,0.122182288508029,-0.0939495692829744,-1.09869825651344
"PBANKA_070800",0.3803354705921,-0.853599302188555,0.255807835363339,-0.350868329142917,0.139434165050643,1.7679494504315,-1.33905929010611
"PBANKA_070850",-0.895406005875784,1.58840856857473,-0.033841514486073,-0.212552777549622,1.1299632565758,-1.0220340482243,-0.554537479014756
"PBANKA_070880",-0.0189798275793759,0.841609207516881,-0.44151556450756,0.462642899690245,1.36318800406335,-0.560897373786416,-1.64604734539712
"PBANKA_070900",-1.18457505524269,1.45260089702814,0.0703207301496875,0.298496088440382,0.786697610822728,-0.095101233427528,-1.32843903777073
"PBANKA_070910",-1.29752935003651,0.491140925650246,0.591441797348439,-0.904608260268588,-0.695187253702078,1.53072844627775,0.284013694730735
"PBANKA_070920",-0.483682880604203,1.62861893002471,-0.624521588452575,-0.753663583034536,1.17367193406375,-0.880035697292155,-0.0603871147049841
"PBANKA_070950",0.615545182728136,0.234790311840988,-1.31407821958468,0.345802645297774,1.56241895010821,-1.06515635052935,-0.379322519861079
"PBANKA_070960",-0.745862481800415,1.26331925498142,-1.04979345000127,1.45555670754644,0.170147750614425,-0.559435204538626,-0.533932576801977
"PBANKA_070970",-0.57224165161223,1.28907647798496,-0.763476226376569,0.0972138414457878,1.48584082918402,-0.644778502160345,-0.891634768465624
"PBANKA_070980",-0.40794334644503,1.71609348595671,-0.187428297269929,-0.472659839531051,0.96379885669638,-0.357537336641424,-1.25432352276566
"PBANKA_071000",-0.333916072790674,-0.831692852415658,1.32650491247884,1.17926842357059,0.390158057910841,-0.41947831748342,-1.31084415127052
"PBANKA_071010",-0.335159658283983,0.498979070647479,-0.205545128956924,0.169068255919037,1.71495545686626,-0.239330898125097,-1.60296709806677
"PBANKA_071020",-1.08676074091188,1.21687747014483,0.533449258064521,1.02840178974036,-0.610720411388866,0.17995060510405,-1.26119797075301
"PBANKA_071030",-1.25551398115456,1.37547323375412,-0.554677512153482,-0.199523476361918,1.37066780292213,-0.237084538902407,-0.499341528103888
"PBANKA_071050",0.918869525667139,-1.56850705368216,-0.890876544496215,1.32824567573822,0.0359277568202649,-0.157520553215061,0.333861193167809
"PBANKA_071070",-0.754761669724359,1.7691505009693,-0.39057713489031,-0.324308639161614,1.02767065990886,-0.893709339178611,-0.433464377923266
"PBANKA_071080",1.31228444527014,-0.0801062126434202,-0.922065424575164,-0.0469774248170925,1.13578839397191,0.0590141692459125,-1.45793794645228
"PBANKA_071100",-1.25910003222468,1.58154572182798,-0.20531706757631,0.0483440059979279,0.758253260450922,-1.12038600076696,0.196660112291115
"PBANKA_071120",-0.902610240151697,1.63603084015069,-1.3907470368828,0.333321729204739,0.321858971176727,-0.423086093266374,0.425231829768721
"PBANKA_071170",-0.838478970861534,1.3754679580102,-0.836380948434824,-0.0495234529215658,1.34779951591715,-0.939673233976601,-0.0592108677328249
"PBANKA_071180",1.71827015159803,-0.334448628569809,-1.51621404565368,-0.191121775792681,-0.418198345195596,0.644991832807217,0.0967208108065198
"PBANKA_071190",-1.21669550236968,0.220848513130119,-1.27191803864022,-0.399695847304306,0.534967716625437,1.32450200314274,0.807991155415908
"PBANKA_071200",-0.305449262403241,1.64948419696019,-0.802213353373331,0.0116089954422632,0.994293342947612,-1.19568993510984,-0.352033984463654
"PBANKA_071210",1.34395895755767,0.186451757128712,-0.739018942068349,1.30546451540843,-0.968487626316055,-0.15549908262293,-0.972869579087481
"PBANKA_071220",-1.5396577720029,1.38746415526136,-0.343100937184433,-0.191900940370642,0.948237054199624,-0.685781115293632,0.424739555390625
"PBANKA_071230",0.871924614193186,1.46897105316757,-1.22936372997074,0.136764135846988,0.26223544493303,-0.341616305787603,-1.16891521238244
"PBANKA_071240",-0.602825435430282,1.84283767914102,-0.949013196606771,-0.560790744982828,0.832710147733581,-0.576072272001246,0.0131538221465224
"PBANKA_071260",-0.287439436677239,1.15852908614046,-0.420431914290192,0.111162631270232,0.807615662916172,0.497683825521664,-1.86711985488109
"PBANKA_071270",0.17306706628356,1.59087564677981,-0.849360206032757,-0.196252013484369,1.00763920425739,-1.15829179924129,-0.56767789856235
"PBANKA_071280",1.61301342611161,-0.368624171331992,-0.296917372071278,0.800100897529716,-1.56411935928598,0.0962700800619959,-0.279723501014075
"PBANKA_071290",-0.511630166032141,1.84412624041626,-1.15877707041234,0.28202753917593,0.339503893156883,-0.889384625361282,0.0941341890566911
"PBANKA_071300",-0.134254577923618,-0.714092120888213,0.749379272502209,-0.77519358957858,-0.471368534888345,1.93414112171062,-0.58861157093407
"PBANKA_071310",0.924900393761843,0.858550535387559,-1.23880708503024,0.659615933718766,0.705552310346267,-0.713847029382081,-1.19596505880212
"PBANKA_071320",-0.213108267764455,1.37639829593537,-0.926514983766662,0.189662223945319,1.29658926589788,-0.852656644782458,-0.870369889465001
"PBANKA_071330",-0.809070534048404,1.61236608429388,1.01423269390102,-0.857112277999199,0.183931928244943,-0.188915509095346,-0.955432385296889
"PBANKA_071360",0.444324699392188,0.00312564848008132,-1.37149550823519,1.00198366169507,0.435357358670839,-1.39601667073504,0.882720810732053
"PBANKA_071370",-0.146775529092624,1.71002941997358,-0.174776738906317,-0.14322899669302,0.813025751960871,-1.3637548408888,-0.694519066353699
"PBANKA_071400",-0.421350205423545,1.34124417147566,-0.554024016925569,0.784239215241672,0.888800869864866,-1.36078350164295,-0.678126532590128
"PBANKA_071420",-0.00356143156107897,-1.86400344188294,0.750326190568805,0.108252320544676,-0.649618277155816,1.10614338120198,0.552461258284368
"PBANKA_071500",0.544704837738066,0.663379609079146,-0.822040609731222,0.203708206344319,1.43637626718002,-0.549274553127025,-1.4768537574833
"PBANKA_071520",-0.809836762415058,1.90536596643691,0.373984824719174,-0.9814065202747,-0.742901858793205,0.242197638467081,0.012596711859793
"PBANKA_071530",0.0258479744419319,1.58969085012409,-0.475072109389456,0.601226408081963,0.520697204207376,-0.965790198603258,-1.29660012886264
"PBANKA_071560",-1.10319723962395,1.66116576667713,-0.336289684198583,-0.649601133101908,1.10080095320654,-0.177905145628277,-0.494973517330946
"PBANKA_071570",-1.93164006123366,0.208309693779856,-0.484898672863189,-0.109589334767472,0.483028473124621,0.74176223469489,1.09302766726495
"PBANKA_071580",-1.23142707274553,1.47635182637243,-0.450916651925568,-0.778144486531135,1.07292956294307,-0.456718077155836,0.367924899042576
"PBANKA_071590",1.0041319889589,-0.164983019455153,0.48496337837802,-0.131890493843916,1.20900703167474,-0.77208971318631,-1.62913917252628
"PBANKA_071600",1.06911857266588,-0.510225344918302,0.50540589690105,1.06071715208291,-0.0331041778531395,-0.329382404818359,-1.76252969406004
"PBANKA_071660",0.174950117367035,0.658961650662363,-0.175296643884037,1.38661849599315,0.291129529390492,-0.548637610835957,-1.78772553869305
"PBANKA_071670",1.18089574238243,0.592290294330262,0.0886971346191906,0.202994302295674,0.657404628808065,-1.54554931542001,-1.17673278701561
"PBANKA_071690",0.440290400688112,1.54548968973326,-0.99818008239389,-0.212037479994785,0.897150916745772,-0.542743277030737,-1.12997016774773
"PBANKA_071720",1.36178082905658,-1.10694548040736,0.101832137128937,1.27857880408531,-1.05011720752765,-0.316616189426974,-0.268512892908846
